"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MIR6715B",0,NA,NA,NA,NA,NA
"GUCY2GP",0.406599311305489,2.19232894606412,3.71699333590849,0.58981244999415,0.555316394938263,NA
"ACSL5",1646.87983488341,0.00210613084109087,0.284715585688993,0.00739731488880094,0.994097850486744,0.999328477942254
"ZDHHC6",1245.29367353505,-0.105847880291371,0.175251768890839,-0.60397610227433,0.545859530601357,0.938988139404489
"VTI1A",561.788676307141,0.101126833649252,0.218284891897851,0.46327912467976,0.643164306951884,0.958193048131885
"MIR4295",0,NA,NA,NA,NA,NA
"LOC105378487",1.40579154019068,-0.718172392560397,2.06996789134208,-0.346948566479823,0.728629959357318,NA
"LOC112268058",28.2387463805958,-0.361319370996522,0.389479199354248,-0.927698761822415,0.353563850928648,0.888092330426326
"LOC103344931",247.438745426664,0.178422728716645,0.229101926070676,0.778791919285755,0.4361022985952,0.910726236962258
"LINC02935",4.66419908007859,-2.69163763216207,1.16991857061373,-2.30070510868979,0.0214083051404698,NA
"TCF7L2",1593.57521162729,-0.214173105062179,0.311526436872327,-0.687495761876393,0.491770370557965,0.921883048642113
"SNORA87",0.870278008504694,1.98226881786681,2.65988070195263,0.745247264815906,0.456122254634043,NA
"LOC105378489",0.212982762528339,1.30079181844121,3.78912010967144,0.343296538719119,0.731375384477966,NA
"LOC105378490",0.482458600782028,-2.51886092821812,3.76483800357054,-0.669048953986667,0.503464250666948,NA
"LOC107984269",1.67952061176185,-0.727846133625797,2.08849029784587,-0.348503478506229,0.727462101902548,NA
"LOC107984270",86.6328536983353,1.84576692302511,0.723629556234498,2.55070692887366,0.0107504684069951,0.284463230616074
"HABP2",0.865170940371467,3.28490594258338,3.67141634128956,0.894724443436339,0.37093440875427,NA
"NRAP",2.77349528247574,-0.729857632440785,1.62411121634414,-0.449388948919207,0.653151101910759,NA
"CASP7",712.938223630792,0.248316200083052,0.207696398372224,1.19557297107306,0.231863244394393,0.816166193503921
"PLEKHS1",0.529619613848169,0.346261839627336,3.73988839197344,0.0925861425090878,0.926232353131882,NA
"MIR4483",0,NA,NA,NA,NA,NA
"DCLRE1A",233.951738840485,0.104410934117828,0.219852486521785,0.47491359215299,0.634848563014104,0.957127072694296
"LOC107984271",0.212982762528339,1.30079181844121,3.78912010967144,0.343296538719119,0.731375384477966,NA
"NHLRC2",1826.09163926321,0.172945065732878,0.296397531304956,0.58349023681624,0.559563327571368,0.941014344104693
"LOC105378492",0.714355838513834,3.01978693293768,3.28778124401573,0.918487791252583,0.35836354774573,NA
"LOC105378493",0,NA,NA,NA,NA,NA
"ADRB1",252.676031285237,1.18192839625733,0.482422239437772,2.44998737544682,0.0142861223537598,0.324234825336226
"CCDC186",1065.20040064015,-0.0314260713396098,0.318128649253522,-0.0987841598464961,0.921309645583192,0.991277559604065
"MIR2110",6.30510076000592,0.555235613129778,1.0727714537995,0.517571204158415,0.604757477212549,0.952697742391145
"TDRD1",14.749833887952,0.171724091418941,0.747341173991928,0.229780048785049,0.818262688706632,0.982495960467697
"VWA2",28.8646927861905,0.124215457363052,0.448329282786632,0.277063002869184,0.781731729571261,0.9797657405076
"AFAP1L2",462.78854072777,-0.0762825128080625,0.305904770646045,-0.249366862265535,0.803077015704679,0.981646414068876
"LOC105378494",0.6599944694436,-1.71718849279437,2.90947181105244,-0.590206265711581,0.5550523719438,NA
"ABLIM1",6181.93496087287,-0.02516806642056,0.300497072533528,-0.0837547807316888,0.933251401383587,0.99296406511412
"LOC101927692",12.7748730527664,0.750390728207969,0.711481065341542,1.05468826193955,0.29156792194416,0.85913553381278
"FHIP2A",1771.58761757641,-0.0347783865027487,0.233376143965116,-0.149022886023634,0.8815355741693,0.990351697874164
"TRUB1",565.18430406596,0.0772883515093953,0.24917912568037,0.310171854477632,0.75643027263456,0.975706725820335
"LINC02626",0.861645618877175,1.19758282274559,3.36795805230526,0.355581276294663,0.722154167737161,NA
"LOC107984272",0.300117326719438,-1.11013785178028,3.81694647031143,-0.290844490593473,0.771170256869753,NA
"LOC105378496",0,NA,NA,NA,NA,NA
"ATRNL1",207.592592003,-0.220702775250333,0.697454062560713,-0.316440590280626,0.751668111980311,0.974551216853645
"LOC105378497",2.57736688858573,-1.67909903624216,1.6222091478927,-1.03506939189892,0.300636505625696,NA
"GFRA1",2484.64271454734,-0.360788592269327,0.409801603907398,-0.88039819470998,0.378643634147497,0.895785716033199
"SNORD158",0,NA,NA,NA,NA,NA
"LOC107984273",4.92165681430705,-1.00312506578691,1.57148842595628,-0.638328001160106,0.523260188135303,0.933434141894663
"CCDC172",0,NA,NA,NA,NA,NA
"PNLIPRP3",0.685818753921675,2.96618123077891,3.3216695044572,0.89297903563215,0.371868399623048,NA
"PNLIP",0,NA,NA,NA,NA,NA
"PNLIPRP1",0,NA,NA,NA,NA,NA
"PNLIPRP2",0,NA,NA,NA,NA,NA
"C10orf82",60.2986931721569,0.0555430109150824,0.704874225895234,0.0787984705279007,0.937192920608268,0.993900819624157
"HSPA12A-AS1",187.363729082727,0.792518016968081,0.385353204220078,2.05660160156724,0.039724564057079,0.512875045290227
"HSPA12A",2465.1832251394,0.655806706571647,0.252637628813818,2.59583938327313,0.00943601632801058,0.261840344978425
"LOC105378498",0,NA,NA,NA,NA,NA
"MIR9851",2.57083412012958,-0.0609521986931595,1.64256109522463,-0.0371080253089909,0.970398873165881,NA
"ENO4",245.098442657334,0.397185267434957,0.287178633451294,1.38305995352652,0.166646483516275,0.771042519550979
"SHTN1",845.982911905486,0.455629222351636,0.284575305301257,1.60108489339684,0.10935811764822,0.697868450786422
"VAX1",0.449400758225007,2.35922837360302,3.70766846552773,0.636310499587028,0.524574062804092,NA
"MIR3663HG",0,NA,NA,NA,NA,NA
"MIR3663",0,NA,NA,NA,NA,NA
"KCNK18",0,NA,NA,NA,NA,NA
"SLC18A2-AS1",1.02746736833937,0.237340123649996,2.1194808028382,0.111980312976731,0.910839016348507,NA
"SLC18A2",182.340828441179,-0.070669157829176,0.268227372878839,-0.263467360063576,0.792190377963844,0.980592685036022
"PDZD8",1165.2083390824,0.0182646783357527,0.322084341367027,0.0567077500825767,0.95477800027937,0.994637665845805
"LOC105378502",0,NA,NA,NA,NA,NA
"EMX2OS",258.02171962031,0.552513634794188,0.68372950218385,0.808088042170837,0.419039900842916,0.905134980453103
"EMX2",81.1048515907055,0.660302812277193,0.716675764083946,0.921341065748458,0.356872387361861,0.888791678337262
"LOC107984274",0.529619613848169,0.346261839627336,3.73988839197344,0.0925861425090878,0.926232353131882,NA
"LINC02674",0.288390313457156,1.6814397111222,3.75302248858204,0.448022817938797,0.654136728945339,NA
"LOC105378504",0,NA,NA,NA,NA,NA
"RAB11FIP2",1156.04427498547,0.116484317587644,0.255886444015247,0.455218790647242,0.648951843344882,0.959324844090815
"CASC2",65.7148385994528,0.0466066690276764,0.377281090322014,0.123533010859084,0.901685035589459,0.9912613658708
"LINC02944",0,NA,NA,NA,NA,NA
"FAM204A",1195.94809376767,0.042967310246936,0.189517352765707,0.226719662447242,0.820641736786715,0.982816189331966
"LINC00867",0.300117326719438,-1.11013785178028,3.81694647031143,-0.290844490593473,0.771170256869753,NA
"LOC105378507",0,NA,NA,NA,NA,NA
"PRLHR",0,NA,NA,NA,NA,NA
"CACUL1",1535.54363972229,0.33439450486651,0.212493824202624,1.5736669341865,0.115564470034964,0.708380487872098
"LOC107987151",4.36822630321216,2.56476812480632,1.60791637675414,1.59508800450417,0.110692557535145,NA
"NANOS1",171.099975083817,1.04052045966504,0.226657021266853,4.59072678997219,4.41705214240902e-06,0.00235423955416625
"EIF3A",8934.42234245215,0.149966345966768,0.247241925863488,0.606557101684971,0.544144876561683,0.938988139404489
"SNORA19",1.07832079401137,-1.40761966912388,2.00851271985391,-0.700826863185744,0.483411071354131,NA
"DENND10",753.307452823999,0.365081704211218,0.284881093474216,1.28152310761985,0.200009988818793,0.798299772106996
"SFXN4",451.699313135545,-0.269424622839853,0.250380148684435,-1.07606223678468,0.281899423094406,0.852485046117851
"PRDX3",3127.2518593971,0.137929360557217,0.272756643458616,0.505686529971338,0.613076725831323,0.952697742391145
"GRK5",1174.75891920086,-0.068672262438627,0.255707194784022,-0.26855819405719,0.78826968697197,0.980014687573536
"GRK5-IT1",5.35335329795389,-1.17997628997952,1.0218009265117,-1.15480056766812,0.24817210459902,0.830044140663045
"LOC105378511",0.821646963545501,-1.12201983974651,2.74880507685364,-0.408184577798732,0.683138169699372,NA
"MIR4681",0,NA,NA,NA,NA,NA
"RGS10",449.978282545306,0.394302895006897,0.373803658973292,1.05483958099797,0.291498698765395,0.85913553381278
"TIAL1",2072.11325831975,-0.145678643938036,0.172136079188558,-0.846299303578651,0.397385796269305,0.900044464371348
"LOC105378512",53.481347795102,0.214969259020631,0.299729289512437,0.71721138554833,0.473243675087001,0.915807763494141
"BAG3",1175.40021613139,0.837391587032675,0.378954259811362,2.20974316913476,0.0271229918965255,0.437069378386388
"INPP5F",887.869511572152,-0.260442216437992,0.248014209444474,-1.05011006031209,0.293667513875342,0.859943673321505
"LOC105378513",12.7513710010294,-0.104598750639777,0.672222727139009,-0.155601330358096,0.876347276242595,0.990351697874164
"MCMBP",1338.93442097652,0.028670758271348,0.155697755104852,0.184143684358457,0.853900737233294,0.988591619774482
"SEC23IP",1148.78537005329,0.179583841119407,0.209607268665929,0.856763423627385,0.391575643708893,0.898944775929094
"MIR4682",0.236417995696668,1.4306359332296,3.77576666156418,0.378899455782824,0.704762528347207,NA
"LOC105378515",0,NA,NA,NA,NA,NA
"PLPP4",29.6317537836902,-0.664362042644501,0.845681031267693,-0.785594116553152,0.43210531239216,0.91012906330866
"LINC01561",1.76430142233521,-1.55275845361474,1.7789717112469,-0.872840441361707,0.382750053117162,NA
"LINC02930",13.7549654567813,2.85396889202586,1.04857024997437,2.72177175739596,0.00649329721933891,0.21392533929878
"WDR11-DT",3.89553924340094,-0.424785494932679,0.999746213092632,-0.424893327296175,0.670914439169459,NA
"WDR11",1615.16672903476,-0.00595178343506111,0.16991147808879,-0.0350287308544919,0.97205683101738,0.996885337403241
"LOC105378519",49.9675733588431,0.234702720808003,0.307079514652966,0.764306017199627,0.444684900416721,0.912549808400884
"LOC105378518",0,NA,NA,NA,NA,NA
"LOC105378520",2.2243277873228,0.831919766794878,1.52122011295026,0.546876654938153,0.58446347516851,NA
"LOC105378521",5.51185347891157,-0.0283637574976401,1.21948867696789,-0.0232587296900231,0.981443891736555,0.997591540153303
"LOC105378522",0,NA,NA,NA,NA,NA
"LINC01153",0,NA,NA,NA,NA,NA
"LOC105378523",0,NA,NA,NA,NA,NA
"FGFR2",175.544157518661,-0.235125275709918,0.496322430489359,-0.473734937746197,0.635688935796444,0.957127072694296
"LOC107984183",0,NA,NA,NA,NA,NA
"ATE1",856.203913348575,0.102680751020424,0.252842858974708,0.406105007026105,0.684665446940555,0.965823952918598
"ATE1-AS1",14.8903031994807,-0.222146132502702,0.991810282369146,-0.223980469301104,0.822772500421228,0.983290768550434
"NSMCE4A",1040.03736225817,0.176917155179458,0.254772402875179,0.694412554825004,0.487423522506324,0.920891825958601
"TACC2",1570.55613796608,0.633288966741027,0.289988055106635,2.18384500874752,0.0289736390035377,0.453997551275637
"BTBD16",13.6028850794179,-0.579545971971692,0.674258160597447,-0.859531268347079,0.39004747657236,0.898944775929094
"PLEKHA1",1479.93007508398,-0.283422539403644,0.260733233445169,-1.08702115054024,0.27702746248227,0.85138394253737
"MIR3941",0.513100089247777,0.579520474532168,3.78488975314406,0.153114228505802,0.878308195459629,NA
"LOC105378525",96.7844396995119,-0.221919063653918,0.632332702446618,-0.350953007483671,0.725623603306866,0.97106188560685
"ARMS2",8.41510913820946,-0.100732781092552,0.976857693799357,-0.103119197127645,0.917868369139242,0.9912613658708
"HTRA1",9612.11927021542,0.172164077495759,0.23745215077292,0.725047454551813,0.468422918398213,0.915336847366558
"LOC105378526",73.6318391476117,-0.167659823667248,0.623177216888641,-0.269040361430942,0.787898623394885,0.980014687573536
"DMBT1",9.29831477005339,0.306240142746699,1.47498367061965,0.207622734303252,NA,NA
"SPADH",0,NA,NA,NA,NA,NA
"C10orf120",0,NA,NA,NA,NA,NA
"DMBT1L1",0,NA,NA,NA,NA,NA
"FAM24B-CUZD1",17.9455666790806,-0.110160925584914,0.479892221770053,-0.229553471774542,0.818438765482125,0.982495960467697
"CUZD1",10.6341726739259,-0.337415601503367,0.58877960842298,-0.573076235447624,0.566593077092947,0.943440022485219
"FAM24B",28.0598060216962,0.22590114724118,0.496741706997045,0.45476581502854,0.649277726189663,0.959324844090815
"C10orf88B",3.39112614308773,-1.02592068632838,1.0627999447623,-0.965299905578964,0.334394619085275,NA
"FAM24A",0,NA,NA,NA,NA,NA
"C10orf88",243.751620866611,-0.157665634995848,0.220642309559789,-0.714575709937104,0.474871258373801,0.916094934870839
"PSTK",49.334766464982,-0.35428061166951,0.399653758257166,-0.886468860481829,0.37536492696573,0.894722535674001
"IKZF5",788.28582318162,-0.216305710982806,0.191235550246215,-1.13109571261365,0.258014808650455,0.837304396166698
"ACADSB",1281.17065898603,0.133182167907448,0.255937198157164,0.520370500522806,0.60280536665755,0.952630813935076
"HMX3",2.36662346435163,0.183228811563466,1.99221230649399,0.091972532729668,0.926719862780085,NA
"HMX2",0,NA,NA,NA,NA,NA
"BUB3",1363.46525504,-0.141682792916118,0.148465868015934,-0.954312225493549,0.339925621470566,0.883347755155704
"LOC107984275",5.71009913295742,-0.690531508189331,1.1105048246136,-0.621817657054843,0.53406177454755,0.936907296691453
"LINC02641",7.64278026050093,-2.00015332709137,0.824295609996322,-2.42650003570963,0.0152452488231278,0.33438739560067
"LOC105378530",0.252411200470268,-1.76757352405516,3.80133400033695,-0.464987692188711,0.641940270521682,NA
"GPR26",5.92580457856127,0.18924808956331,1.03646194986445,0.182590484472739,0.85511935111671,0.988935731921385
"LOC105378532",11.1156670853933,0.579720365546236,0.82900991271497,0.699292441085146,0.484369289964517,0.91969080301052
"CPXM2",1100.88135167745,0.53316187070885,0.399553767549232,1.33439330075433,0.182074994423181,0.784415599583328
"LOC105378533",0,NA,NA,NA,NA,NA
"LOC105378534",0,NA,NA,NA,NA,NA
"LOC107984128",11.790157893862,-0.234320822035561,0.662789409937012,-0.353537365749144,0.723685621178401,0.971055756870366
"LOC107984276",0.714355838513834,3.01978693293768,3.28778124401573,0.918487791252583,0.35836354774573,NA
"CHST15",1017.92805426391,-0.434947001948863,0.294483095176967,-1.47698461837847,0.139679760474369,0.748232376543568
"LOC105378536",0.361843950586521,-2.18421737280851,3.77895133273039,-0.577995634368321,0.563267066654262,NA
"LOC107984184",1.2002637642509,-1.79685839806871,2.47358853023374,-0.726417662479588,0.467582766659803,NA
"OAT",2739.6251037527,-0.125506040377341,0.209167101924036,-0.600027629693513,0.548487821865481,0.939896177781181
"NKX1-2",0,NA,NA,NA,NA,NA
"LHPP",366.358691413209,0.294690667477546,0.180529386372671,1.63236951832988,0.102601666423798,0.685453910792269
"LOC105378539",236.506735781531,0.186304575994911,0.246541014328842,0.755673762850725,0.44984481854468,0.913028723773118
"FAM53B",908.679557458501,0.42569509747041,0.198518975047238,2.14435470145418,0.0320044769076368,0.472963943642609
"FAM53B-AS1",5.31996767025944,-0.530290131876247,0.978411058737174,-0.541991146911899,0.587824604703677,0.948691535757683
"EEF1AKMT2",420.858062156152,0.156627162446365,0.167155388229805,0.937015337076865,0.348750668754742,0.887103128218162
"ABRAXAS2",648.758409477657,0.106522819699058,0.197168257646259,0.540263534154525,0.589015302723694,0.949214900419205
"LOC107984160",0.754329389638791,-0.756873373204132,2.82670798052835,-0.267757893074849,0.788885684000225,NA
"ZRANB1",1423.12199525735,0.0942665234155293,0.171672711669473,0.549106043114318,0.582932678297547,0.947948714186531
"CTBP2",1475.3633719208,0.0472960099845688,0.166809316888668,0.283533383306972,0.776767994933681,0.978654754051822
"MIR4296",0.513100089247777,0.579520474532168,3.78488975314406,0.153114228505802,0.878308195459629,NA
"LOC105378541",0,NA,NA,NA,NA,NA
"LOC105378542",0,NA,NA,NA,NA,NA
"LOC105378543",0,NA,NA,NA,NA,NA
"LOC105378544",0.300117326719438,-1.11013785178028,3.81694647031143,-0.290844490593473,0.771170256869753,NA
"LOC105378545",0,NA,NA,NA,NA,NA
"LOC105378547",0,NA,NA,NA,NA,NA
"TEX36-AS1",0,NA,NA,NA,NA,NA
"TEX36",0.252411200470268,-1.76757352405516,3.80133400033695,-0.464987692188711,0.641940270521682,NA
"LOC102724793",0,NA,NA,NA,NA,NA
"LOC283038",25.7741111950952,-0.00202276655484802,0.38993612762641,-0.00518743048293793,0.995861047870245,0.999328477942254
"LOC107984277",6.43855477805732,0.713675605085565,0.855396483591901,0.834321415595216,0.404099887068271,0.901479323857113
"EDRF1-DT",32.0422469518096,0.0220055756577056,0.346012642464146,0.0635976058591149,0.949290638132548,0.994237471062068
"EDRF1",504.013940268525,-0.280078852936327,0.243216955864329,-1.1515597337406,0.249502035841386,0.831712027640093
"EDRF1-AS1",24.7252029598843,-0.31493752683225,0.416724772399598,-0.755744672961883,0.449802294338492,0.913028723773118
"MMP21",5.80461815685876,-0.603311412498532,0.827050902294125,-0.729473132578695,0.465712296778029,0.914492421763588
"UROS",798.706267340869,0.078584527357854,0.239150694794139,0.328598365250411,0.742459283855337,0.973123688304176
"MIR4484",0.241229300391014,-1.72398217390718,3.80403460506712,-0.45319834146902,0.650405926624611,NA
"BCCIP",1115.10587399448,0.131242826590262,0.175723955087978,0.746869295791539,0.455142461509847,0.91321934416547
"DHX32",594.304112190807,0.0207918406536585,0.210256938304935,0.0988877742693282,0.921227376044874,0.9912613658708
"FANK1",86.9355885138873,-0.517103293570549,0.51059508881846,-1.01274631287024,0.311181350299485,0.869326795415868
"FANK1-AS1",0,NA,NA,NA,NA,NA
"ADAM12",775.103491927138,1.52019148163014,0.503955950755124,3.01651658116607,0.0025569723287933,0.128211349723517
"LINC00601",2.92433536027824,0.541132876996331,1.66976847908114,0.324076591321278,0.745880048787122,NA
"LOC112267914",6.09131204002817,1.02237370653723,1.06035000698019,0.964185127370243,0.334953119482857,0.879987441063512
"C10orf90",24.9371291775596,1.70499841801427,0.956851053196229,1.78188487363729,0.074768007735528,0.621796699904441
"LOC728158",6.93504663432142,1.8712324468228,1.29744636501921,1.44224262156309,0.149233940651335,0.756851484510543
"LOC105378549",0,NA,NA,NA,NA,NA
"LOC105378548",0,NA,NA,NA,NA,NA
"LOC105378550",11.7102728904285,-0.107343263818704,0.666929832902266,-0.160951360282655,0.872131709933277,0.989842174968226
"DOCK1",2226.79742281115,0.0804446815704498,0.299369931575542,0.268713297782048,0.788150317898627,0.980014687573536
"LOC107984059",0.300117326719438,-1.11013785178028,3.81694647031143,-0.290844490593473,0.771170256869753,NA
"LOC105378552",27.9141974639114,-0.381602569506959,0.503178939127086,-0.758383429499181,0.448221474919401,0.912851645486331
"INSYN2A",8.41485866784517,0.204192545906918,0.695698028424437,0.293507437945969,0.769134315061852,0.977465689701391
"LOC105378551",0.361843950586521,-2.18421737280851,3.77895133273039,-0.577995634368321,0.563267066654262,NA
"NPS",0,NA,NA,NA,NA,NA
"FOXI2",12.223185100322,-1.77416924566071,0.774910063887457,-2.28951633014071,0.0220493701944145,0.397829682645833
"CLRN3",5.05010501094005,1.04632944407293,1.02378933221011,1.02201635742205,0.306773158564579,0.866370738709777
"PTPRE",647.291956222871,0.284214993678382,0.316350682256425,0.898417514548001,0.368963002412406,0.893542771539244
"AS-PTPRE",6.49780764435598,0.990192195566602,0.860280354819147,1.15101105124592,0.249727689099338,0.831821211906509
"MKI67",57.1884163179557,0.825371178031807,0.549983986246534,1.50071856394348,0.133428369480643,0.734638466717024
"LINC01163",1.00192928541471,0.293280764905485,2.18592847076541,0.134167594606969,0.89327004994975,NA
"LOC105378554",0,NA,NA,NA,NA,NA
"LOC107984185",0,NA,NA,NA,NA,NA
"LOC105378555",0,NA,NA,NA,NA,NA
"LINC02667",0.662383520753346,2.91904975962609,3.35078129571197,0.871154964175557,0.383669546292063,NA
"LOC107984279",2.23125645408457,0.0410646015544382,1.80434233664101,0.0227587640773782,0.981842700996395,NA
"LOC105378556",0,NA,NA,NA,NA,NA
"LOC105378557",0,NA,NA,NA,NA,NA
"MGMT",666.881558074216,0.104797931547124,0.312100568021052,0.335782572302319,0.737034833202209,0.971876373306692
"LOC105378560",0.868515347757549,0.715077287746676,2.77059476015252,0.258095228515957,0.79633341395766,NA
"LINC02666",45.8447154782914,-0.0969143524292105,0.540621927396728,-0.17926456090282,0.857729972362533,0.989167649365595
"LOC107984281",41.1838107701222,0.228583596708738,0.563194102281091,0.405870011392007,0.684838113555196,0.965823952918598
"EBF3",1236.18873896264,0.443972809774086,0.27589074660714,1.60923414516069,0.107565152810586,0.694582887016783
"MIR4297",1.7710588180167,0.389928478701744,1.86573661994135,0.208994385667362,0.83445262143278,NA
"EBF3-AS1",52.6626395282514,-0.1215309451116,0.628886615785037,-0.193247784355997,0.846764917467282,0.987987319321967
"C10orf143",97.5964449929848,0.0844879012368401,0.285538890807765,0.295889295492572,0.767314626197435,0.976952982817135
"CTAGE7P",18.4293926415187,-0.274708454579066,0.484492229465286,-0.567002808037294,0.57071227381873,0.943713140641452
"LOC102724883",18.9799841114139,0.151180473754828,0.502694154173489,0.300740465151009,0.7636124096295,0.976636508849978
"LOC105378561",6.10654621963006,1.51043305837581,0.92629841961237,1.63061171906985,0.10297227480433,0.685453910792269
"GLRX3",890.163716047581,0.221147884678691,0.235151416989701,0.94044887124102,0.346987364076424,0.886533456246677
"LINC02646",11.9381189795388,1.72324257380961,0.853538031140914,2.01894058722394,0.0434933950530466,0.532936825344172
"LOC105378562",0,NA,NA,NA,NA,NA
"MIR378C",0,NA,NA,NA,NA,NA
"LOC107984186",0,NA,NA,NA,NA,NA
"TCERG1L",6.57121371695549,-0.360354734614299,1.01520758441453,-0.354956700626025,0.722622029603546,0.970990088762144
"TCERG1L-AS1",0.603852896322816,-0.388401403063471,2.94327461220756,-0.13196233931164,0.89501408005581,NA
"LOC105378563",0,NA,NA,NA,NA,NA
"LOC101927461",2.85322408184335,2.48708090985299,1.65663357867563,1.50128606703798,0.133281587128664,NA
"LINC01164",0,NA,NA,NA,NA,NA
"LOC105378565",0,NA,NA,NA,NA,NA
"LOC105378566",0,NA,NA,NA,NA,NA
"PPP2R2D",1307.7352129887,0.0235458621087084,0.225351794670646,0.104484910551171,0.916784542369229,0.9912613658708
"BNIP3",1355.75883445188,-0.104754668555637,0.333481730717797,-0.314124160055664,0.753426740512994,0.975049155505906
"JAKMIP3",52.9548785860624,0.219768159073774,0.375256032346122,0.585648570923086,0.558111701287651,0.940716561555387
"JAKMIP3-AS1",4.77006745171475,-0.18319499353805,1.05267000446901,-0.174028891067774,0.861842756879948,NA
"DPYSL4",21.4737661560083,0.0129191151669141,1.17885554219533,0.0109590316238878,0.991256132889918,0.998790322657699
"STK32C",168.230306040779,0.222093612127681,0.283136307890979,0.784405270316648,0.432802346909347,0.91036989334597
"LRRC27",261.439866719539,-0.0218403635673583,0.257209981354444,-0.0849125817448798,0.932330889128821,0.992709461043927
"PWWP2B",289.678144464165,1.1741994871085,0.48241701180599,2.43399270418083,0.0149332960842363,0.3292196287037
"LOC105378568",0.765511289718046,-0.792602758671536,2.82351564360061,-0.28071484585819,0.778929121080085,NA
"LINC02870",1.20932830226273,-1.41609589387034,2.05962563319642,-0.687550140688741,0.491736115324939,NA
"LOC105378570",1.37392884156868,-1.75295755797355,2.09919150157317,-0.835063192976846,0.403682129120543,NA
"LOC105378569",1.44148010644808,-0.586262804420748,2.07303533757619,-0.282804057313471,0.777327043961696,NA
"LOC107984282",5.4088465920326,-0.362212245020544,1.05488857912555,-0.343365405776599,0.731323581454696,0.97106188560685
"INPP5A",609.594928184424,0.152285358467237,0.293853304051023,0.518235991795398,0.604293625826491,0.952697742391145
"NKX6-2",213.831769087289,0.149221842233235,0.345063546096015,0.432447425761147,0.665416255368191,0.963147145676259
"CFAP46",51.4884887107201,-1.22475945648519,0.782527460270811,-1.56513287861021,0.117551755761053,0.710052060684811
"LOC105378571",2.33465189753022,-0.295815592464379,1.78499754642515,-0.165723248783627,0.868374749161926,NA
"LOC105378572",0.973234671596454,1.49844917558743,2.18298602892135,0.686421789116002,0.492447168220336,NA
"LINC01166",2.0115933932856,0.165864595985002,1.35416206471528,0.122485040976152,0.902514892358822,NA
"LINC01167",1.65059214176355,0.393709780895497,1.72570043981072,0.228144915428474,0.819533583224564,NA
"LINC01168",11.3414822161402,-1.63029538301965,1.17092662313456,-1.39231216611624,0.163827888976597,0.768892710976145
"LOC107984283",1.4973741078849,-0.463555247136511,3.02144000952446,-0.15342195962033,0.878065528616653,NA
"LOC112268067",8.30117334501986,1.49235573186227,1.22252124258527,1.22071967330921,0.222192176347946,0.812057895858118
"ADGRA1",1.00855289313591,-3.52431888646605,3.08635836595563,-1.14190203099594,0.253494744338887,NA
"ADGRA1-AS1",0,NA,NA,NA,NA,NA
"KNDC1",443.683053397081,-0.448996460122271,0.672621416537639,-0.667532209178691,0.504432243019787,0.926174196691615
"LOC105378574",14.1774736772831,-1.21791153769645,0.787309045781915,-1.54692943542505,0.121880262207725,0.717198524746824
"LOC105378573",8.54916415054939,-0.378580386336452,1.11971050757447,-0.338105594058002,0.73528361509069,0.971580902326672
"UTF1",0,NA,NA,NA,NA,NA
"VENTX",79.260572501585,0.860860803962958,0.495136330706228,1.73863388843854,0.0820991816627607,0.639204321108329
"MIR202HG",4.55895839781501,-0.748324050116058,1.54266385442915,-0.485085618598984,0.627615613077822,NA
"MIR202",0.854684707680306,1.41145282471954,2.24420026390189,0.628933543687186,0.52939256460491,NA
"ADAM8",119.04457123952,0.127644417452083,0.283146991557871,0.450806193453745,0.652129237117654,0.960284931587132
"TUBGCP2",1598.4491065297,0.0169768992382602,0.153096047556832,0.110890512911236,0.911703168802917,0.9912613658708
"ZNF511",307.549586376603,-0.0591874820030606,0.254298804816824,-0.232747778919741,0.815957265652289,0.982495960467697
"CALY",2.50868097176996,-0.387623186449638,1.87595031310546,-0.206627640264078,0.836300672264723,NA
"PRAP1",5.74838042464558,-0.526119770596887,0.990642604497395,-0.531089384010306,0.595356840399677,0.95190616256532
"FUOM",175.751142458917,0.127004558254558,0.304426553418124,0.417192773851497,0.676537410280118,0.96423899464846
"ECHS1",3697.05586873162,0.320935779028628,0.477508142083157,0.672105354326582,0.501516628090255,0.924856809105707
"MIR3944",0,NA,NA,NA,NA,NA
"PAOX",73.6700262086543,0.275604998345661,0.273254063989526,1.00860347444357,0.313164840371336,0.870376857123867
"MTG1",412.433425447632,-0.171386863949663,0.213055357250589,-0.804424099733305,0.421152087543941,0.905134980453103
"SPRN",46.5216765940023,-0.118843200513218,0.324431585089934,-0.366312054605515,0.714132235526636,0.969271460190108
"SCART1",64.0841219806682,-0.458333781352346,0.331263597442851,-1.38359235633012,0.16648331012507,0.771042519550979
"LOC105378576",14.9381198203098,-0.864773384511201,0.533826388696152,-1.61995248422127,0.105242484267952,0.690667498838115
"LOC105378575",3.29470448952809,1.03344030098184,1.15761818941745,0.89272983996727,0.372001866390498,NA
"LOC107984284",1.93496291287592,0.586865406757884,1.43537743137262,0.408857903106834,0.682643943941438,NA
"CYP2E1",33.7122685498426,-0.28931060591866,0.561530901146576,-0.515217604815558,0.606400968280375,0.952697742391145
"SYCE1",39.7397639412579,-0.414224018133017,0.817088051835004,-0.506951505658123,0.612188845204309,0.952697742391145
"SPRNP1",0.477111579582772,-0.00799844929539342,3.14613940611597,-0.00254230606560051,0.997971535426525,NA
"FRG2B",0.212982762528339,1.30079181844121,3.78912010967144,0.343296538719119,0.731375384477966,NA
